Segment ID,day,Direction,LBoro,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,daily_volume
29880,Weekend,SB,3.0,279.75,195.75,153.125,122.5,112.125,90.625,97.5,142.0,209.125,284.625,341.25,375.875,401.75,426.375,476.75,478.625,485.875,480.375,441.5,389.0,366.75,320.875,281.625,239.375,7193.125
29887,Weekday,NB,3.0,136.6,68.6,54.8,44.0,55.0,105.8,232.2,517.4,459.4,405.6,347.0,353.0,368.0,382.0,403.6,395.4,432.4,400.0,410.4,388.2,340.8,299.6,260.8,196.4,7057.0
29887,Weekend,NB,3.0,255.5,187.75,148.25,104.5,92.25,88.75,103.5,156.75,201.5,299.0,340.0,351.25,369.0,388.0,398.25,393.5,372.75,379.75,392.25,384.5,336.25,303.0,282.5,223.25,6552.0
29896,Weekday,EB,3.0,40.7,23.6,14.2,14.2,10.1,18.1,47.0,108.1,121.9,103.6,101.8,112.1,113.0,116.6,135.2,145.6,154.1,154.2,130.4,100.9,92.9,74.2,66.0,51.7,2050.2
29896,Weekend,EB,3.0,70.0,61.75,43.25,36.0,29.0,25.25,23.75,40.0,70.25,76.75,91.5,99.5,117.75,124.25,120.75,125.75,121.5,123.5,121.75,114.0,113.75,90.0,80.5,68.0,1988.5
29902,Weekday,EB,3.0,38.3,23.4,17.0,16.7,26.6,52.1,113.0,137.4,128.6,120.4,118.3,121.3,128.9,135.6,142.2,170.2,191.0,168.0,154.1,123.0,102.4,87.4,71.6,57.6,2445.1
29902,Weekday,WB,3.0,37.2,30.7,18.6,13.2,15.4,33.1,83.2,163.7,189.7,159.1,135.5,136.2,148.0,143.5,153.4,163.8,177.0,171.4,134.9,122.3,94.2,83.4,72.8,57.7,2538.0
29902,Weekend,EB,3.0,61.0,43.375,38.0,32.125,37.5,33.75,46.875,72.875,88.75,103.5,106.5,112.75,123.375,124.5,134.25,150.875,139.5,137.25,137.5,117.375,104.375,90.75,71.125,60.875,2168.75
29902,Weekend,WB,3.0,61.625,50.0,44.875,32.75,32.5,29.5,39.875,58.125,77.375,98.875,124.75,132.375,135.875,143.125,150.625,146.0,132.75,122.25,113.375,107.375,98.625,93.875,77.75,74.75,2179.0
30310,Weekday,EB,3.0,113.6,66.8,46.2,33.9,47.3,108.4,247.6,383.7,413.9,421.2,400.6,394.5,419.1,407.9,418.8,569.5,586.7,589.6,517.9,411.4,324.2,271.8,226.3,189.7,7610.6
30310,Weekend,EB,3.0,203.625,115.5,84.875,61.875,49.125,44.375,58.0,97.125,128.5,172.0,204.0,265.375,336.375,338.5,391.75,406.0,391.25,357.25,369.0,325.625,278.375,239.5,211.0,193.5,5322.5
30312,Weekday,WB,3.0,163.6,92.6,61.6,63.6,82.0,229.4,509.4,898.4,1115.4,979.0,791.2,674.8,753.2,764.2,818.8,949.8,1060.2,1067.2,1079.4,862.2,631.6,461.2,388.8,284.2,14781.8
30312,Weekend,WB,3.0,272.25,203.5,160.0,110.25,104.0,111.0,174.5,184.0,230.0,291.25,344.75,608.5,608.0,597.75,678.0,684.5,634.5,663.75,654.75,615.0,560.5,471.25,426.25,324.75,9713.0
30344,Weekday,EB,3.0,97.0,73.4,65.0,54.2,71.0,98.0,190.4,245.0,276.0,297.2,290.4,325.2,358.4,357.4,353.4,366.6,351.8,349.6,329.2,283.4,209.8,204.0,182.0,136.0,5564.4
30344,Weekday,WB,3.0,86.8,69.2,67.6,74.8,129.2,257.0,374.6,448.6,538.4,497.8,403.0,348.6,346.6,325.8,354.8,425.2,461.4,493.8,415.6,289.6,241.4,193.4,181.4,130.2,7154.8
30344,Weekend,EB,3.0,152.0,121.75,79.75,58.25,63.25,67.5,79.25,119.75,151.0,208.5,276.75,316.0,323.0,369.0,379.25,376.5,362.75,356.5,327.25,260.5,220.75,196.5,182.75,159.25,5207.75
30344,Weekend,WB,3.0,151.5,114.25,80.25,62.75,72.0,90.75,136.75,186.0,208.25,273.25,310.5,351.75,326.75,352.75,431.75,495.75,445.25,426.25,387.25,355.5,290.25,266.25,254.75,179.75,6250.25
30494,Weekday,WB,3.0,173.0,96.2,63.6,49.0,66.6,131.6,246.4,425.0,559.0,486.6,380.6,389.2,401.4,421.8,451.2,573.4,695.2,730.6,675.0,574.2,439.6,318.2,281.4,233.8,8862.6
30494,Weekend,WB,3.0,334.25,241.75,172.0,131.5,107.5,92.5,124.0,195.5,262.75,289.25,360.0,445.0,441.5,474.75,579.25,654.25,619.75,591.25,601.5,604.0,539.0,450.25,458.75,405.0,9175.25
30500,Weekday,WB,3.0,67.0,42.2,30.6,32.8,48.2,167.8,398.6,488.4,545.4,417.2,333.8,314.0,324.0,328.0,412.6,372.6,354.8,362.4,343.0,284.4,223.0,205.4,186.2,127.0,6409.4
30500,Weekend,WB,3.0,129.75,97.0,60.0,52.75,58.5,83.5,165.25,179.0,188.5,233.75,235.0,252.5,279.5,311.25,326.75,307.5,275.0,267.5,254.75,249.25,197.5,194.25,188.5,158.75,4746.0
30645,Weekday,EB,3.0,139.8125,87.6875,58.4375,40.6875,37.75,57.4375,108.9375,188.1875,211.125,230.625,240.4375,234.75,254.9375,254.375,260.25,292.4375,317.625,318.125,266.4375,244.125,237.8125,212.3125,195.8125,183.125,4673.25
30645,Weekday,WB,3.0,124.875,77.9375,51.8125,48.4375,51.8125,112.125,283.1875,401.625,480.4375,412.625,378.1875,353.4375,368.375,396.6875,389.6875,407.3125,408.5,405.5625,406.1875,355.0625,302.875,255.9375,226.625,188.5625,6887.875
30645,Weekend,EB,3.0,221.91666666666666,194.58333333333334,149.0,103.41666666666667,90.16666666666667,64.66666666666667,60.0,83.25,122.16666666666667,144.91666666666666,162.83333333333334,183.66666666666666,210.0,227.25,253.25,248.91666666666666,249.75,248.08333333333334,226.33333333333334,224.0,237.0,213.91666666666666,194.08333333333334,182.83333333333334,4296.0
30645,Weekend,WB,3.0,219.25,169.83333333333334,132.33333333333334,96.16666666666667,81.25,81.33333333333333,106.25,150.16666666666666,199.0,242.16666666666666,281.5,313.1666666666667,334.25,356.8333333333333,367.1666666666667,353.8333333333333,338.6666666666667,331.5833333333333,312.4166666666667,314.5,305.6666666666667,253.33333333333334,231.58333333333334,199.25,5771.5
30786,Weekday,NB,3.0,195.8,156.5,101.4,78.9,70.5,103.2,185.8,275.6,274.5,259.9,269.7,312.1,330.7,302.7,326.7,340.2,349.2,358.9,380.8,370.8,349.0,330.6,297.2,262.7,6283.4
30786,Weekend,NB,3.0,311.5,309.875,295.125,213.0,177.25,114.0,92.75,121.875,153.375,201.625,272.0,330.75,368.125,376.375,365.25,387.25,387.375,372.25,365.75,367.125,340.875,319.25,279.75,257.625,6780.125
30790,Weekday,NB,3.0,200.7,159.3,112.5,85.1,82.8,96.6,199.2,348.3,399.3,361.6,356.0,357.0,395.2,393.0,407.9,435.0,409.3,424.0,407.2,372.8,347.9,299.4,261.1,259.1,7170.3
30790,Weekend,NB,3.0,261.0,201.5,169.25,133.75,138.5,117.75,101.75,126.75,172.5,216.0,293.0,320.25,341.0,359.5,405.5,405.25,424.5,393.5,387.5,406.75,372.75,293.5,285.0,252.0,6578.75
30797,Weekday,SB,3.0,279.0,199.8,128.0,79.8,59.8,60.0,120.8,228.8,360.6,413.0,374.2,346.6,363.4,375.6,426.4,488.6,449.0,489.6,475.2,493.6,447.2,314.2,258.4,380.0,7611.6
30797,Weekend,SB,3.0,418.75,383.0,328.75,262.5,204.0,117.75,96.25,105.0,162.75,246.0,294.25,332.5,429.75,492.5,529.5,592.75,605.75,506.0,487.75,515.5,514.25,494.25,411.25,358.0,8888.75
30800,Weekday,WB,3.0,178.2,118.2,80.2,52.2,47.4,71.2,129.2,229.4,280.6,289.6,269.0,290.8,317.0,289.4,338.0,334.4,384.6,397.8,396.4,365.8,352.4,315.4,254.8,246.6,6028.6
30800,Weekend,WB,3.0,351.25,327.75,251.5,206.0,138.75,85.75,71.75,86.75,124.25,188.75,195.75,253.75,294.5,311.25,310.5,336.75,346.5,329.25,383.5,389.5,356.0,368.75,327.25,310.75,6346.5
30993,Weekday,SB,3.0,446.6,265.8,196.8,151.6,183.4,359.0,573.8,871.0,836.0,695.0,657.0,783.8,824.2,845.8,931.2,934.4,933.0,876.8,838.4,731.4,682.0,632.8,629.8,811.6,15691.2
30993,Weekend,SB,3.0,904.75,833.25,649.5,501.5,400.25,349.5,380.25,368.25,441.0,548.25,615.25,687.0,780.75,835.0,839.75,807.75,812.5,829.5,835.5,804.75,721.0,673.5,663.25,676.25,15958.25
31118,Weekday,NB,3.0,152.9,117.9,99.6,62.7,67.3,97.2,179.2,283.8,279.7,227.5,210.1,226.6,234.0,239.8,239.6,251.5,244.6,240.3,238.5,234.0,225.2,200.6,180.4,167.5,4700.5
31118,Weekday,SB,3.0,143.6,99.5,72.4,60.3,66.1,85.6,151.5,245.9,284.9,242.6,228.3,236.2,277.7,284.0,296.9,301.7,329.9,342.0,306.8,286.7,261.6,228.5,197.2,177.3,5207.2
31118,Weekend,NB,3.0,291.0,278.5,254.0,202.75,184.5,130.75,98.5,141.5,190.25,199.25,240.0,263.5,328.0,311.0,328.5,338.0,307.75,295.75,302.5,285.0,288.25,282.25,263.75,262.75,6068.0
31118,Weekend,SB,3.0,289.5,260.5,203.5,174.0,153.0,108.75,97.5,136.5,140.75,169.0,226.75,268.75,279.0,291.5,291.25,293.5,285.0,304.0,342.75,331.25,323.75,304.25,307.75,264.75,5847.25
31123,Weekday,EB,3.0,208.42857142857142,130.14285714285714,90.42857142857143,63.714285714285715,40.857142857142854,83.0,161.0,312.42857142857144,336.2857142857143,299.85714285714283,322.0,341.14285714285717,357.42857142857144,365.14285714285717,391.42857142857144,415.0,427.2857142857143,411.57142857142856,397.14285714285717,397.0,333.57142857142856,298.42857142857144,276.2857142857143,240.71428571428572,6700.285714285715
31123,Weekday,WB,3.0,200.28571428571428,179.42857142857142,166.28571428571428,212.42857142857142,391.85714285714283,546.1428571428571,552.7142857142857,497.7142857142857,508.14285714285717,465.57142857142856,451.2857142857143,440.0,460.57142857142856,490.14285714285717,489.85714285714283,519.0,528.2857142857143,506.2857142857143,494.0,502.85714285714283,452.7142857142857,415.2857142857143,381.2857142857143,314.7142857142857,10166.857142857143
31123,Weekend,EB,3.0,323.75,244.25,155.5,168.0,160.0,100.5,103.0,147.5,181.0,206.0,261.0,298.25,348.75,395.5,388.25,432.5,474.0,466.5,464.75,462.75,410.75,333.75,279.5,292.75,7098.5
31123,Weekend,WB,3.0,417.25,336.25,233.75,298.0,235.0,280.5,277.25,331.5,363.0,393.25,425.0,475.25,513.5,536.25,512.0,497.0,533.25,533.0,527.25,479.75,429.0,302.25,390.25,382.75,9702.25
31127,Weekday,EB,3.0,239.0,158.0,124.6,127.4,144.0,295.2,488.2,787.6,773.6,721.0,649.0,605.0,740.2,774.8,770.4,912.2,1028.4,930.2,875.8,706.8,474.8,413.2,351.0,333.4,13423.8
31127,Weekend,EB,3.0,460.25,343.5,271.75,233.75,186.0,159.0,143.0,202.5,269.5,361.75,456.5,536.25,711.75,715.0,709.5,771.25,824.5,814.0,786.0,776.5,641.5,528.0,488.75,469.5,11860.0
31137,Weekday,WB,3.0,274.0,154.0,100.4,88.0,114.6,272.6,396.4,572.8,709.6,647.6,633.4,639.8,655.6,623.4,747.0,742.6,757.8,766.2,741.0,704.4,647.2,557.6,513.2,596.0,12655.2
31137,Weekend,WB,3.0,659.75,592.5,458.5,343.5,272.0,262.75,287.5,312.75,375.0,528.0,588.75,607.25,672.5,722.25,697.75,693.0,733.5,766.0,779.5,745.75,684.75,646.0,592.0,536.75,13558.0
31143,Weekday,EB,3.0,306.0,186.8,134.4,106.6,134.0,215.6,394.0,686.8,723.0,566.6,510.8,598.4,619.0,648.8,737.0,869.4,989.4,947.8,884.8,734.6,628.6,520.8,474.4,411.0,13028.6
31143,Weekend,EB,3.0,547.25,457.75,402.5,364.0,292.75,206.0,176.75,223.25,329.25,416.25,538.75,591.25,719.25,774.0,758.0,808.0,865.75,803.5,839.75,784.5,683.25,598.25,574.5,563.25,13317.75
31145,Weekday,SB,3.0,58.4,34.4,20.0,16.0,16.6,29.8,92.8,223.2,355.6,299.6,200.4,156.4,167.2,172.2,209.4,278.2,311.2,312.2,256.0,232.2,199.6,194.2,159.2,122.4,4117.2
31145,Weekday,WB,3.0,83.6,55.0,38.8,19.8,24.4,40.8,81.2,182.0,312.6,362.4,333.6,263.8,281.2,228.2,293.6,328.6,450.6,399.6,342.8,289.8,201.8,150.0,129.6,109.6,5003.4
31145,Weekend,SB,3.0,148.75,126.75,78.0,55.5,37.0,28.75,24.75,51.25,72.25,111.25,147.25,175.75,172.75,219.5,231.5,270.5,251.75,277.5,256.5,185.75,182.75,150.75,169.75,177.5,3603.75
31145,Weekend,WB,3.0,156.75,132.75,123.5,106.25,69.5,47.25,45.25,61.25,86.25,140.25,162.25,181.25,195.5,210.25,237.25,208.0,202.25,210.75,233.25,223.75,198.5,199.75,148.5,144.5,3724.75
31148,Weekday,EB,3.0,225.73333333333332,199.6,154.0,119.2,158.6,204.46666666666667,320.8666666666667,364.93333333333334,414.8,396.6666666666667,369.73333333333335,367.8666666666667,417.26666666666665,441.8,464.93333333333334,479.93333333333334,494.1333333333333,501.8666666666667,485.06666666666666,434.6,396.46666666666664,343.53333333333336,299.26666666666665,271.73333333333335,8327.066666666668
31148,Weekday,WB,3.0,238.8,172.0,162.8,147.33333333333334,157.8,263.26666666666665,376.46666666666664,466.73333333333335,403.06666666666666,402.46666666666664,443.26666666666665,473.46666666666664,494.6,499.26666666666665,475.3333333333333,491.06666666666666,486.6666666666667,467.53333333333336,443.6,480.73333333333335,430.73333333333335,386.73333333333335,346.46666666666664,278.4,8988.6
31148,Weekend,EB,3.0,354.0833333333333,330.1666666666667,297.5,244.33333333333334,229.58333333333334,198.16666666666666,173.0,229.25,274.1666666666667,325.8333333333333,342.25,371.4166666666667,402.4166666666667,424.5,421.75,454.6666666666667,455.5833333333333,466.9166666666667,458.0833333333333,421.3333333333333,413.75,394.4166666666667,392.5833333333333,389.8333333333333,8465.583333333334
31148,Weekend,WB,3.0,360.75,326.3333333333333,295.5,243.83333333333334,228.5,212.58333333333334,244.08333333333334,272.3333333333333,267.8333333333333,335.9166666666667,395.25,426.25,431.75,449.8333333333333,464.8333333333333,495.6666666666667,498.9166666666667,500.0833333333333,491.75,474.0,444.4166666666667,403.3333333333333,401.6666666666667,363.1666666666667,9028.583333333334
31152,Weekday,NB,3.0,258.4,169.0,104.2,127.2,123.4,228.0,420.0,559.2,566.8,546.6,535.4,490.6,564.8,583.8,659.4,715.0,710.8,653.6,617.2,576.0,549.8,483.2,448.0,395.2,11085.6
31152,Weekend,NB,3.0,557.0,370.25,299.75,203.0,193.75,127.25,140.75,183.25,268.5,336.0,410.25,443.5,535.5,523.5,562.0,563.0,666.0,543.75,505.25,494.75,460.0,447.0,471.75,482.0,9787.75
31248,Weekday,WB,3.0,48.63636363636363,36.54545454545455,23.454545454545453,18.0,19.272727272727273,44.09090909090909,98.36363636363636,205.0909090909091,291.72727272727275,235.0909090909091,172.27272727272728,168.27272727272728,181.9090909090909,186.36363636363637,221.54545454545453,262.6363636363636,248.54545454545453,255.45454545454547,214.0909090909091,183.63636363636363,147.9090909090909,123.72727272727273,101.18181818181819,83.18181818181819,3571.0
31248,Weekend,WB,3.0,101.875,78.625,63.375,49.0,46.125,42.5,45.125,59.625,83.0,123.125,160.25,165.25,181.875,221.125,218.875,218.375,201.625,212.875,183.75,176.125,161.375,136.125,111.0,93.125,3134.125
31294,Weekday,EB,3.0,86.33333333333333,57.666666666666664,34.666666666666664,23.333333333333332,26.333333333333332,32.333333333333336,69.0,156.16666666666666,203.5,249.66666666666666,225.0,231.33333333333334,238.33333333333334,276.1666666666667,291.3333333333333,332.8333333333333,313.6666666666667,404.3333333333333,379.6666666666667,321.1666666666667,221.66666666666666,215.5,178.5,159.66666666666666,4728.166666666667
31294,Weekend,EB,3.0,218.0,196.0,140.66666666666666,120.33333333333333,94.0,67.0,59.666666666666664,56.0,112.33333333333333,150.66666666666666,180.0,230.0,309.0,321.6666666666667,373.3333333333333,426.6666666666667,407.6666666666667,412.0,360.3333333333333,371.6666666666667,237.66666666666666,176.0,168.0,137.66666666666666,5326.333333333333
31332,Weekday,SB,3.0,49.8,31.2,21.6,16.2,28.0,55.0,136.8,191.6,233.4,213.2,221.0,237.4,220.6,199.4,213.2,219.0,217.6,202.4,179.6,139.8,112.6,100.6,84.0,66.0,3390.0
31332,Weekend,SB,3.0,76.5,68.5,46.5,40.25,45.0,44.75,55.75,77.25,104.0,142.0,182.0,173.5,202.0,180.0,168.5,192.75,190.5,166.25,145.75,142.75,114.25,106.5,109.5,81.25,2856.0
31350,Weekday,NB,3.0,186.2,156.6,118.0,110.2,140.6,253.8,422.4,487.0,426.6,348.0,304.6,307.0,312.6,317.8,361.0,346.0,346.4,369.6,326.8,329.2,312.4,280.0,287.6,269.2,7119.6
31350,Weekday,SB,3.0,437.4,307.2,232.0,185.0,193.6,154.2,258.8,419.2,551.6,407.6,415.4,454.4,475.8,500.8,583.0,605.0,580.0,602.0,600.6,601.4,530.2,521.8,532.8,480.8,10630.6
31350,Weekend,NB,3.0,322.25,305.25,286.0,267.25,243.5,203.75,211.25,277.25,300.25,332.0,303.5,303.5,334.0,359.5,357.25,406.0,332.0,361.5,358.25,386.25,362.75,340.25,319.5,293.0,7566.0
31350,Weekend,SB,3.0,581.5,539.5,494.75,422.25,380.75,222.75,172.75,247.0,300.0,330.5,342.75,434.5,499.75,528.0,560.5,609.0,626.75,623.5,630.5,616.5,616.0,548.25,527.75,533.0,11388.5
31405,Weekday,EB,3.0,145.4,87.8,68.6,61.6,90.2,120.8,306.0,398.2,329.0,275.2,303.6,316.0,351.4,427.0,384.8,342.4,338.0,361.4,315.0,286.8,237.8,221.0,220.8,203.2,6192.0
31405,Weekday,NB,3.0,70.2,54.8,38.4,30.2,55.6,87.6,167.8,248.6,261.6,165.6,148.6,160.4,159.8,171.4,181.2,167.8,173.0,167.6,151.2,134.4,112.0,95.2,92.2,69.8,3165.0
31405,Weekday,SB,3.0,51.6,38.0,23.4,20.8,28.4,45.4,112.0,189.4,172.0,138.6,138.6,144.6,135.6,166.0,162.4,215.2,216.4,185.6,137.6,113.6,95.6,79.0,71.2,59.2,2740.2
31405,Weekday,WB,3.0,79.4,62.6,42.8,28.8,37.0,45.0,38.6,128.8,187.0,198.4,176.4,208.2,212.2,203.2,240.2,263.0,304.2,342.4,260.8,243.0,197.2,144.4,141.2,79.6,3864.4
31405,Weekend,EB,3.0,310.25,269.5,242.0,195.25,206.0,140.75,159.5,183.25,330.0,528.25,437.75,492.75,508.5,624.0,541.75,467.25,551.25,517.0,521.0,509.75,444.25,534.75,355.5,378.25,9448.5
31405,Weekend,WB,3.0,122.75,107.0,87.75,73.25,59.5,44.0,56.0,64.75,66.5,98.5,128.5,162.5,179.0,201.25,209.75,197.75,207.75,209.5,213.75,194.5,197.25,184.75,160.25,166.5,3393.0
31425,Weekday,EB,3.0,100.6,63.8,52.8,48.6,72.6,100.2,216.0,307.8,290.0,255.6,225.8,236.8,271.2,272.8,272.8,273.8,257.2,286.8,249.2,244.4,214.0,161.4,155.4,119.6,4749.2
31425,Weekday,NB,3.0,58.4,37.8,23.8,24.8,38.8,79.6,174.2,210.4,214.6,167.6,141.8,166.6,184.0,192.4,185.2,203.0,196.4,198.6,190.8,178.4,173.6,145.6,119.2,94.8,3400.4
31425,Weekday,SB,3.0,66.8,35.2,30.0,25.2,32.2,38.4,75.8,155.2,197.8,169.4,161.0,203.6,178.2,190.4,230.0,273.2,288.0,301.4,254.4,192.4,184.4,176.8,147.8,110.8,3718.4
31425,Weekday,WB,3.0,82.8,55.2,42.6,26.6,30.8,50.6,70.0,133.2,166.6,188.8,208.2,196.6,211.2,229.8,231.2,260.0,290.2,312.8,232.2,202.0,172.4,143.6,117.4,106.6,3761.4
31425,Weekend,EB,3.0,147.25,128.25,98.0,89.0,91.25,75.25,83.5,103.5,143.0,150.25,195.25,216.0,231.5,285.5,234.5,209.25,237.25,228.75,232.0,217.0,201.5,175.25,147.25,149.75,4070.0
31425,Weekend,NB,3.0,115.0,90.0,54.5,38.5,39.75,36.75,55.5,80.5,94.0,114.25,139.25,173.75,184.25,197.25,194.75,208.25,194.75,186.25,205.5,167.75,165.25,145.25,140.75,113.0,3134.75
31425,Weekend,SB,3.0,161.0,113.75,77.0,67.25,51.75,30.5,40.25,67.0,92.0,120.75,164.75,175.5,208.0,217.75,222.25,223.25,217.25,217.5,214.0,199.0,189.0,178.5,159.75,151.75,3559.5
31425,Weekend,WB,3.0,111.75,106.25,78.5,72.25,53.5,31.0,46.25,64.25,83.0,120.0,124.25,151.5,161.5,182.0,196.75,181.0,185.0,167.5,183.0,165.25,176.5,147.75,137.5,119.0,3045.25
31540,Weekday,SB,1.0,125.8,68.0,43.6,44.6,48.2,102.4,211.8,325.2,389.4,410.0,424.2,392.6,370.0,367.2,355.4,390.4,402.2,386.0,383.2,399.4,355.8,292.4,263.4,198.2,6749.4
31540,Weekend,SB,1.0,165.75,113.5,73.5,62.75,54.75,51.25,86.5,131.0,189.75,271.25,327.75,354.75,387.0,342.0,343.0,360.0,356.5,363.75,321.5,382.0,395.75,332.0,228.25,175.5,5869.75
31548,Weekday,NB,1.0,91.4,55.5,39.2,28.6,41.2,60.7,110.8,156.8,163.8,200.9,186.6,186.1,186.2,183.2,187.8,179.0,187.5,193.5,204.2,209.6,222.6,218.8,192.3,156.2,3642.5
31548,Weekend,NB,1.0,144.625,85.5,67.625,48.75,32.75,34.5,45.5,77.25,94.0,122.75,151.125,159.5,176.25,168.875,159.75,153.75,144.375,155.625,169.875,168.125,183.5,163.5,148.625,139.25,2995.375
31550,Weekday,NB,1.0,93.6,75.0,53.8,37.2,41.2,51.6,127.4,181.4,242.8,277.8,230.2,220.6,234.4,224.4,243.8,253.0,250.2,259.8,257.4,253.0,241.2,239.8,225.6,152.0,4467.2
31550,Weekend,NB,1.0,116.5,89.25,77.5,54.0,38.5,34.5,42.0,77.0,109.0,166.25,174.25,197.25,186.25,182.0,186.0,206.25,177.0,202.5,209.5,187.75,234.0,225.0,200.25,173.25,3545.75
31559,Weekday,SB,1.0,294.0,263.4,413.2,581.2,639.4,688.2,664.2,681.8,670.4,715.8,728.6,707.0,732.8,738.8,846.8,973.0,1117.8,1171.4,1112.8,1088.4,1108.2,883.6,631.4,472.4,17924.6
31559,Weekend,SB,1.0,803.5,429.5,282.5,315.5,393.25,499.5,640.25,698.75,884.75,897.75,731.5,740.5,802.0,812.5,878.0,934.0,1017.0,1041.0,979.5,1030.25,1017.0,894.25,736.5,646.75,18106.0
31764,Weekday,NB,1.0,656.5,461.5,330.6,283.0,351.7,549.1,742.2,964.6,1043.1,1140.0,1087.2,1049.9,982.5,936.2,1036.6,1045.0,844.0,838.3,910.1,943.5,978.5,972.5,938.4,847.4,19932.4
31764,Weekend,NB,1.0,829.125,751.25,650.875,527.125,365.875,317.75,383.875,498.625,667.25,844.0,963.875,1036.75,1024.125,957.875,1042.125,1032.875,960.875,953.125,895.25,941.875,907.0,839.25,759.375,718.75,18868.875
31783,Weekday,SB,1.0,681.2,495.6,306.2,250.2,286.2,421.2,626.4,758.4,843.6,799.8,832.0,844.0,833.6,852.0,851.6,873.4,936.8,960.0,983.6,1010.8,1011.6,975.8,972.0,881.8,18287.8
31783,Weekend,SB,1.0,1012.75,866.25,630.75,476.5,351.25,252.0,303.75,371.75,434.0,535.5,624.0,741.0,822.75,802.5,818.75,898.25,933.25,1008.0,1102.75,1198.25,1097.25,1147.75,1033.5,909.25,18371.75
31890,Weekday,NB,1.0,412.125,313.8125,215.625,192.3125,194.5625,306.8125,470.625,724.75,780.375,818.5,744.0,692.8125,720.4375,704.5,689.125,671.3125,674.75,729.1875,702.8125,711.9375,625.125,634.4375,615.0,542.0625,13887.0
31890,Weekend,NB,1.0,623.0,553.25,487.25,413.25,312.75,235.08333333333334,247.58333333333334,285.3333333333333,403.0,546.4166666666666,639.1666666666666,703.8333333333334,775.1666666666666,787.0833333333334,816.6666666666666,802.0833333333334,716.8333333333334,720.75,762.5,794.1666666666666,768.25,700.25,614.75,548.5,14256.916666666666
31907,Weekday,SB,1.0,1252.5333333333333,957.2,685.3333333333334,572.0,504.2,582.5333333333333,828.0,1044.0,1090.5333333333333,1063.0666666666666,1098.2666666666667,1104.3333333333333,1086.9333333333334,1262.2,1472.0666666666666,1365.0666666666666,1206.7333333333333,1232.7333333333333,1372.6666666666667,1502.6,1542.4,1546.6,1546.8,1534.8666666666666,27453.666666666668
31907,Weekend,SB,1.0,1401.0,1321.9166666666667,1169.4166666666667,1053.8333333333333,860.0833333333334,549.5833333333334,574.5,704.3333333333334,863.0,986.6666666666666,1140.8333333333333,1269.75,1356.1666666666667,1383.3333333333333,1394.8333333333333,1420.0833333333333,1387.5,1349.25,1369.5,1409.8333333333333,1475.4166666666667,1428.3333333333333,1420.75,1365.0,28654.916666666668
31909,Weekday,SB,1.0,1341.4,996.4,736.2,616.6,664.2,791.6,1266.0,1698.0,1784.4,1769.2,1869.2,1832.4,1904.6,1579.8,1645.4,1502.8,1280.8,1266.2,1146.0,1481.8,1424.4,1558.8,1602.4,1570.8,33329.4
31909,Weekend,SB,1.0,1515.5,1401.0,1183.75,1067.25,932.75,587.75,574.5,729.75,1092.5,1378.5,1876.0,2013.0,1426.25,1606.75,1828.5,1172.5,1012.0,1082.75,892.5,1066.25,1253.75,1361.5,1630.0,2028.0,30713.0
31914,Weekday,NB,1.0,413.6,305.0,196.4,168.6,189.2,372.8,597.0,944.6,1035.6,1167.2,1089.8,990.2,907.0,872.0,860.0,756.6,584.0,637.4,825.4,838.4,724.8,746.4,719.0,518.0,16459.0
31914,Weekend,NB,1.0,618.0,535.75,431.0,342.75,249.5,206.0,279.75,379.5,476.0,587.75,704.25,742.75,788.5,631.0,676.5,600.25,565.5,561.25,669.25,713.75,685.75,631.5,579.0,546.25,13201.5
32031,Weekday,SB,1.0,371.1818181818182,307.45454545454544,220.54545454545453,169.63636363636363,158.1818181818182,213.1818181818182,356.0,521.8181818181819,587.4545454545455,620.8181818181819,621.5454545454545,631.7272727272727,627.5454545454545,598.0,596.7272727272727,608.3636363636364,621.8181818181819,592.2727272727273,680.8181818181819,669.3636363636364,626.5454545454545,561.7272727272727,538.6363636363636,479.1818181818182,11980.545454545454
32031,Weekend,SB,1.0,699.625,628.125,564.0,526.375,386.375,227.5,213.5,293.375,372.625,423.625,515.25,592.625,628.125,648.75,642.125,624.25,631.375,608.75,619.125,707.875,662.375,624.75,606.625,571.75,13018.875
32033,Weekday,SB,1.0,291.0,197.6,149.9,129.2,122.6,187.4,293.1,376.6,491.4,478.6,482.6,482.8,482.0,450.7,458.9,469.9,441.6,469.8,511.4,499.7,489.7,447.0,432.3,436.5,9272.3
32033,Weekend,SB,1.0,509.5,433.125,367.875,317.875,216.125,150.5,184.75,222.0,308.5,398.0,485.5,534.125,546.75,578.375,562.75,577.5,546.375,560.5,555.75,565.375,551.75,520.25,514.625,462.25,10670.125
32066,Weekday,SB,1.0,3.2,3.8,2.0,1.2,0.2,4.8,3.0,7.2,6.4,11.6,9.0,12.6,7.0,7.4,9.2,8.0,5.8,9.8,8.8,8.4,5.0,3.2,2.6,3.0,143.2
