,Segment ID,day,LBoro,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,daily_volume
832,41034,Weekend,3.0,70.5,49.875,36.75,25.875,28.25,28.0,29.625,49.375,78.375,104.5,126.125,152.25,168.75,156.0,178.125,165.375,181.0,178.75,167.125,132.875,106.25,91.625,69.875,72.25,2447.5
833,41040,Weekday,3.0,36.8,21.1,15.4,12.3,19.6,40.7,109.9,240.6,234.5,188.0,167.6,167.7,176.7,189.9,222.7,250.2,258.8,274.8,230.7,183.9,140.2,106.9,84.0,58.9,3431.9
834,41040,Weekend,3.0,70.25,44.625,28.625,21.875,20.375,24.875,44.5,74.5,103.25,132.375,172.75,171.75,207.875,198.875,214.25,228.75,218.5,208.625,179.125,161.0,122.125,108.25,96.75,70.5,2924.375
835,41107,Weekday,3.0,106.9,72.3,53.3,51.5,67.7,144.4,270.2,436.4,507.9,445.1,400.6,387.8,409.8,437.0,484.5,516.0,519.7,530.7,496.2,373.3,336.2,278.6,217.6,158.3,7702.0
836,41107,Weekend,3.0,161.75,106.375,79.75,60.75,64.25,75.5,99.875,165.125,231.25,286.0,341.625,394.625,427.375,443.0,462.375,462.25,458.125,441.625,416.0,360.625,314.375,264.0,208.875,174.625,6500.125
838,41144,Weekend,3.0,197.5,147.5,93.125,72.75,80.25,76.875,126.0,193.5,258.125,345.125,401.75,468.625,491.5,518.5,528.625,537.625,526.5,501.125,453.875,416.5,342.75,292.5,262.375,197.875,7530.875
837,41144,Weekday,3.0,94.8,55.5,38.3,36.3,75.5,157.7,315.1,439.7,452.3,427.2,418.1,435.9,461.3,502.8,525.6,524.8,544.9,538.6,476.4,420.0,350.5,266.3,185.8,146.5,7889.9
839,41312,Weekday,3.0,103.27777777777777,53.0,33.05555555555556,30.11111111111111,56.5,180.22222222222223,389.05555555555554,745.5,753.6111111111111,652.7777777777778,580.3333333333334,555.0555555555555,594.0,606.3333333333334,662.4444444444445,686.7222222222222,688.7777777777778,723.8333333333334,703.6111111111111,663.0555555555555,544.0555555555555,419.1666666666667,297.55555555555554,194.11111111111111,10916.166666666666
840,41312,Weekend,3.0,253.25,148.8125,90.6875,72.75,78.625,92.0,130.9375,222.0,379.1875,507.375,622.0,713.25,731.4375,748.0625,697.125,713.0625,694.0,642.5,617.875,569.0625,449.125,345.5,277.5625,225.5625,10021.75
841,41367,Weekday,3.0,117.2,68.4,50.5,55.1,82.6,184.7,371.0,610.8,712.7,704.9,584.2,585.4,645.5,727.9,758.6,776.5,791.9,836.2,763.4,616.3,475.4,329.0,253.8,181.4,11283.4
842,41367,Weekend,3.0,171.0,95.25,72.5,57.0,60.5,92.625,135.25,193.25,295.375,427.25,547.25,660.875,710.25,706.75,730.625,727.0,684.625,632.25,545.25,456.0,364.25,288.125,214.25,180.625,9048.125
843,41546,Weekday,3.0,49.625,27.875,16.25,15.625,24.375,66.875,142.875,359.75,413.5,296.25,283.25,304.875,308.0,330.375,408.875,451.125,428.75,428.625,387.375,363.125,275.25,219.5,154.375,99.75,5856.25
844,41546,Weekend,3.0,59.25,41.0,29.125,25.625,23.75,28.875,45.5,66.875,121.875,162.25,195.375,190.625,239.5,223.5,193.5,172.875,179.5,173.0,161.75,137.875,123.75,90.0,80.625,66.125,2832.125
845,41552,Weekday,3.0,24.375,15.625,11.375,6.0,12.25,23.125,66.0,125.875,184.0,104.25,77.625,83.75,91.125,95.375,126.0,133.625,118.125,120.125,120.75,100.125,83.875,58.125,45.75,28.875,1856.125
846,41663,Weekday,3.0,6.6,4.4,2.6,2.2,6.4,23.6,73.4,132.4,92.2,57.0,55.0,49.4,57.0,56.0,67.2,60.8,66.8,65.2,53.8,39.8,32.2,29.6,19.8,10.0,1063.4
847,41663,Weekend,3.0,11.75,8.5,4.75,4.5,3.25,6.75,16.5,25.25,39.75,53.5,60.0,67.0,64.0,61.75,54.25,51.25,48.5,49.25,47.0,40.75,28.25,23.0,19.5,13.5,802.5
848,41667,Weekday,3.0,16.555555555555557,7.944444444444445,6.055555555555555,6.055555555555555,10.166666666666666,28.77777777777778,72.88888888888889,153.38888888888889,145.5,96.11111111111111,94.66666666666667,92.38888888888889,112.11111111111111,114.16666666666667,137.38888888888889,136.22222222222223,138.5,151.88888888888889,138.72222222222223,130.33333333333334,101.11111111111111,71.33333333333333,50.166666666666664,33.888888888888886,2046.3333333333333
849,41667,Weekend,3.0,35.75,26.0625,17.625,13.375,14.5,14.125,21.9375,45.8125,83.1875,107.3125,129.75,134.0625,163.1875,152.6875,139.3125,129.5625,130.5,131.375,125.8125,105.0,89.1875,67.5625,49.6875,40.5,1967.875
851,41720,Weekend,3.0,125.9375,92.4375,73.8125,60.375,67.0,61.8125,83.5,129.8125,173.0,211.0,239.625,270.5,253.75,282.0625,305.3125,300.1875,303.625,280.0,264.1875,228.875,196.9375,169.5,139.3125,122.5625,4435.125
850,41720,Weekday,3.0,71.11111111111111,42.77777777777778,30.5,24.666666666666668,44.111111111111114,88.11111111111111,190.27777777777777,305.72222222222223,351.05555555555554,277.94444444444446,232.22222222222223,225.77777777777777,234.66666666666666,247.11111111111111,278.22222222222223,298.1111111111111,323.27777777777777,337.72222222222223,315.27777777777777,274.1111111111111,219.27777777777777,176.27777777777777,138.16666666666666,101.72222222222223,4828.222222222223
852,41736,Weekday,3.0,114.94444444444444,67.94444444444444,48.55555555555556,42.0,53.111111111111114,102.77777777777777,214.94444444444446,374.05555555555554,431.05555555555554,344.55555555555554,337.0,340.8888888888889,341.0,356.44444444444446,395.1111111111111,417.1111111111111,436.22222222222223,454.05555555555554,420.27777777777777,377.55555555555554,310.72222222222223,265.3888888888889,213.38888888888889,167.38888888888889,6626.5
853,41736,Weekend,3.0,219.0625,165.4375,111.3125,95.0625,108.8125,91.0,105.9375,160.1875,243.9375,308.8125,357.125,392.4375,395.5625,418.125,430.8125,440.0,438.125,439.375,407.0625,362.625,333.0,281.6875,246.1875,227.25,6778.9375
854,41758,Weekday,3.0,98.91666666666667,59.5,43.0,37.833333333333336,43.916666666666664,85.41666666666667,199.75,444.0,506.75,350.9166666666667,297.9166666666667,331.3333333333333,347.25,364.9166666666667,441.25,496.0,507.3333333333333,539.6666666666666,487.0833333333333,411.75,325.9166666666667,269.5833333333333,212.0,166.66666666666666,7068.666666666667
855,41758,Weekend,3.0,183.375,142.25,108.625,86.875,95.0,77.0,101.0,148.25,224.25,288.0,390.75,398.625,405.75,438.5,492.0,518.75,489.375,476.875,438.25,391.75,341.125,267.5,231.875,199.75,6935.5
856,41759,Weekday,3.0,85.5,57.5,37.5,44.0,39.0,68.0,120.0,387.0,515.0,353.5,262.5,283.5,305.0,322.0,404.5,466.0,487.5,487.5,475.0,369.0,306.0,254.0,194.0,161.0,6484.5
857,41760,Weekday,3.0,102.0,53.5,41.5,31.0,36.5,70.0,168.5,357.0,428.5,374.0,274.5,290.5,295.0,327.0,422.0,485.0,490.5,520.0,482.5,412.5,332.0,259.5,193.5,180.0,6627.0
858,41761,Weekday,3.0,113.5,61.5,34.0,28.5,44.5,78.5,170.5,380.0,528.5,358.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.5
859,41771,Weekday,3.0,174.9,107.8,73.5,71.3,105.2,232.5,469.5,558.2,629.2,551.9,489.3,471.1,461.6,479.9,514.3,569.8,573.8,576.1,544.2,520.3,451.2,395.5,327.0,278.9,9627.0
860,41771,Weekend,3.0,295.0,219.75,167.375,123.25,148.875,137.5,175.5,265.625,347.625,359.5,401.875,448.875,449.0,469.625,494.0,504.125,499.25,481.875,477.625,457.375,441.75,390.75,362.75,301.625,8420.5
861,41813,Weekday,3.0,39.44444444444444,16.944444444444443,8.5,9.166666666666666,14.166666666666666,38.72222222222222,95.44444444444444,248.88888888888889,269.27777777777777,183.72222222222223,159.66666666666666,166.5,179.83333333333334,195.44444444444446,242.66666666666666,271.3888888888889,274.44444444444446,301.05555555555554,287.72222222222223,225.27777777777777,185.77777777777777,146.94444444444446,103.05555555555556,70.88888888888889,3734.9444444444443
862,41813,Weekend,3.0,79.0625,52.3125,35.375,25.875,30.6875,28.75,35.4375,68.5,106.125,158.6875,203.9375,229.1875,237.8125,248.0625,280.25,266.5625,263.6875,248.6875,228.1875,205.375,168.6875,130.8125,104.875,87.875,3524.8125
864,41864,Weekend,3.0,119.75,87.8125,63.25,50.75,52.25,48.875,52.5625,86.9375,119.625,152.5,197.5,207.3125,217.1875,233.0,254.375,262.6875,257.8125,248.75,231.75,205.1875,184.5625,156.75,142.5625,120.0,3753.75
863,41864,Weekday,3.0,65.18181818181819,37.77272727272727,25.454545454545453,17.318181818181817,21.363636363636363,44.04545454545455,110.9090909090909,295.54545454545456,362.5,260.95454545454544,206.8181818181818,205.9090909090909,217.8181818181818,232.9090909090909,274.77272727272725,328.45454545454544,331.54545454545456,338.40909090909093,313.72727272727275,261.8181818181818,202.54545454545453,154.04545454545453,132.72727272727272,110.13636363636364,4552.681818181818
865,42098,Weekday,3.0,217.4,139.5,99.5,79.05,125.15,229.1,413.75,637.55,633.7,548.05,490.65,526.85,539.0,548.55,596.55,622.9,650.85,609.25,589.9,549.55,489.15,436.4,366.6,317.35,10456.3
866,42098,Weekend,3.0,360.5625,276.1875,207.3125,177.5625,208.5625,172.3125,209.0,297.125,389.125,451.0625,497.3125,534.9375,537.625,542.75,573.4375,582.8125,555.0625,545.6875,532.3125,519.3125,482.8125,445.875,399.4375,365.875,9864.0625
867,42128,Weekday,3.0,131.0,76.6,35.8,25.0,38.2,62.2,153.8,315.6,575.8,571.0,503.6,395.8,436.6,497.8,538.2,623.0,628.2,635.0,637.0,467.6,366.6,292.4,220.6,170.4,8397.8
868,42128,Weekend,3.0,221.0,160.75,119.5,90.0,89.75,96.5,97.0,148.0,234.0,277.25,318.5,396.0,440.75,403.75,458.0,469.0,504.0,487.75,446.25,389.0,366.25,321.75,282.0,251.5,7068.25
869,42135,Weekday,3.0,181.2,117.7,73.1,56.4,68.6,121.3,235.4,452.8,610.4,516.7,504.1,496.8,524.2,553.8,594.2,659.8,687.7,701.9,675.6,544.3,469.8,396.6,324.5,267.7,9834.6
870,42135,Weekend,3.0,312.125,261.875,172.625,152.875,191.125,145.375,144.125,198.625,294.5,366.875,451.875,518.375,477.625,534.25,605.625,606.125,578.125,551.75,492.125,462.75,415.5,350.625,308.75,274.375,8868.0
871,42359,Weekday,3.0,47.2,33.5,24.5,24.5,33.5,57.6,130.9,208.2,197.2,141.1,129.0,134.3,131.8,135.6,155.2,169.3,165.0,168.2,166.7,144.7,120.4,95.4,81.2,65.5,2760.5
872,42359,Weekend,3.0,94.875,64.625,52.625,45.125,47.5,49.875,63.5,91.25,109.375,135.75,140.75,139.5,133.75,152.75,159.25,162.0,157.125,154.625,157.5,166.375,138.875,121.625,107.5,91.0,2737.125
873,42362,Weekday,3.0,236.16666666666666,118.33333333333333,82.66666666666667,72.11111111111111,107.44444444444444,238.77777777777777,498.1111111111111,846.9444444444445,834.9444444444445,663.7222222222222,533.7222222222222,466.8333333333333,508.8888888888889,550.1111111111111,613.4444444444445,665.3888888888889,671.3888888888889,677.0555555555555,660.2222222222222,610.5,538.6111111111111,441.0,371.22222222222223,313.55555555555554,11321.166666666666
874,42362,Weekend,3.0,390.0,251.0,184.625,155.625,160.125,180.5,270.625,387.875,491.125,595.125,660.5,654.75,657.25,695.125,806.0,828.5,754.5,716.875,712.5,778.375,687.0,591.375,551.375,513.5,12674.25
876,42364,Weekend,3.0,435.375,262.375,204.625,167.75,178.5,207.125,288.5,433.125,523.0,603.5,692.875,685.25,660.25,660.375,642.625,655.375,677.25,630.5,616.25,649.375,645.25,582.0,533.75,475.5,12110.5
875,42364,Weekday,3.0,261.0,143.8,100.1,100.8,140.2,302.3,603.7,871.4,834.7,716.3,578.7,580.2,618.9,633.5,709.1,681.9,661.5,658.1,657.5,669.8,600.4,541.5,456.7,398.6,12520.7
877,42389,Weekday,3.0,116.3,69.0,47.7,44.8,92.3,235.7,458.3,702.7,687.1,572.3,566.6,618.7,627.2,692.2,722.0,717.5,748.1,747.2,714.0,622.4,463.4,349.1,275.7,201.0,11091.3
878,42389,Weekend,3.0,196.125,135.0,106.25,88.875,95.625,105.5,134.25,243.125,338.0,464.25,565.25,638.375,650.25,688.125,701.75,676.875,650.25,627.25,578.375,527.875,433.75,352.125,278.375,223.375,9499.0
879,42542,Weekday,3.0,194.15,109.25,85.35,73.9,110.05,209.1,441.4,794.5,881.4,765.05,731.75,787.75,832.3,833.85,903.15,929.75,956.2,981.4,963.1,801.65,694.65,530.0,416.6,312.0,14338.3
880,42542,Weekend,3.0,314.375,210.4375,164.875,131.625,156.0,153.8125,179.9375,294.375,423.1875,511.5,656.125,714.9375,787.375,853.625,843.0,831.1875,826.1875,806.1875,755.8125,663.25,549.3125,488.5625,389.3125,347.375,12052.375
881,42626,Weekday,3.0,126.7,86.3,62.9,43.2,61.4,109.2,205.3,335.5,386.9,345.1,295.7,332.5,329.8,346.3,340.6,372.3,413.0,416.5,439.5,414.4,362.2,304.6,227.0,170.3,6527.2
882,42626,Weekend,3.0,217.125,159.0,129.75,98.75,93.125,95.125,112.75,189.75,257.75,301.625,312.5,351.375,364.125,399.375,426.0,414.125,413.625,391.0,407.5,373.0,352.875,318.75,252.125,208.375,6639.5
883,42645,Weekday,3.0,195.6,108.2,70.8,67.4,103.1,198.4,443.5,747.1,716.0,565.7,483.0,485.6,494.6,555.6,586.9,705.8,815.0,799.2,792.7,683.5,535.0,423.6,370.9,302.5,11249.7
884,42645,Weekend,3.0,335.25,219.75,164.875,128.875,149.75,146.125,224.0,313.125,420.5,465.75,546.0,546.875,567.625,624.25,675.875,650.5,673.5,645.75,645.0,631.0,549.25,458.625,411.125,330.5,10523.875
885,42955,Weekday,3.0,91.36363636363636,54.31818181818182,35.31818181818182,24.863636363636363,28.59090909090909,58.86363636363637,140.77272727272728,314.04545454545456,382.95454545454544,318.8636363636364,249.13636363636363,247.27272727272728,258.8636363636364,268.77272727272725,304.22727272727275,368.72727272727275,401.40909090909093,398.27272727272725,373.27272727272725,309.45454545454544,256.6363636363636,208.3181818181818,165.5909090909091,141.5,5401.409090909091
886,42955,Weekend,3.0,149.375,115.1875,89.25,66.9375,68.1875,66.6875,70.125,114.75,161.625,197.125,241.8125,243.5,255.0625,279.875,297.25,327.5625,316.1875,302.5625,299.0625,269.8125,242.9375,203.0625,166.625,145.625,4690.1875
887,42985,Weekday,3.0,90.22222222222223,52.333333333333336,39.111111111111114,26.444444444444443,33.22222222222222,50.77777777777778,127.55555555555556,329.6666666666667,374.1111111111111,284.6666666666667,252.77777777777777,269.0,239.33333333333334,240.66666666666666,287.0,299.6666666666667,323.3333333333333,284.1111111111111,282.44444444444446,230.66666666666666,187.44444444444446,167.77777777777777,143.11111111111111,112.33333333333333,4727.777777777777
888,42985,Weekend,3.0,162.0,111.75,87.25,81.0,65.75,55.25,70.0,116.0,180.25,206.0,229.5,231.75,230.25,238.5,236.0,258.0,275.25,260.75,254.25,256.25,174.5,198.75,178.75,147.25,4305.0
890,43033,Weekend,3.0,221.0,165.0,119.0,88.25,76.0,68.5,87.5,138.75,172.25,228.5,284.75,325.5,360.0,381.25,379.75,396.0,370.25,364.25,353.25,315.5,273.75,258.75,229.0,200.0,5856.75
889,43033,Weekday,3.0,106.6,75.4,45.0,35.0,45.0,86.2,204.8,429.0,376.0,337.8,335.2,322.4,343.4,359.8,363.0,366.4,352.8,335.6,328.6,322.6,315.2,266.0,214.6,187.2,6153.6
891,43037,Weekday,3.0,101.0,60.6,51.7,39.1,46.2,83.8,175.8,465.2,437.1,353.2,281.3,280.0,302.3,319.2,344.1,353.8,367.8,354.5,306.0,282.5,233.5,195.6,163.5,133.9,5731.7
892,43037,Weekend,3.0,169.25,119.75,115.25,87.5,86.5,71.5,80.0,110.0,148.0,195.25,247.0,268.0,266.75,280.75,318.25,309.5,321.5,325.75,291.5,279.25,245.5,248.25,195.5,159.25,4939.75
893,43071,Weekday,3.0,388.5,218.3,140.2,137.2,232.0,450.4,984.9,1226.9,1279.4,982.6,843.5,831.3,862.2,956.0,1169.0,1376.5,1381.0,1363.2,1363.4,1211.5,950.0,852.5,732.6,622.9,20556.0
894,43071,Weekend,3.0,628.625,487.25,364.625,296.0,325.0,328.0,471.625,628.25,813.0,883.75,954.25,986.375,1018.875,1164.625,1184.0,1203.375,1185.125,1146.25,1105.125,1084.125,994.625,868.5,794.375,666.0,19581.75
895,43074,Weekday,3.0,137.63636363636363,80.0,49.09090909090909,36.27272727272727,43.18181818181818,72.18181818181819,178.1818181818182,444.8181818181818,539.5454545454545,454.6363636363636,361.1818181818182,365.09090909090907,379.45454545454544,399.0,442.1818181818182,580.6363636363636,667.1818181818181,673.0909090909091,645.6363636363636,485.72727272727275,407.72727272727275,319.0,257.54545454545456,211.8181818181818,8230.818181818182
896,43074,Weekend,3.0,263.5,184.375,144.375,108.25,109.75,94.625,94.125,135.375,219.125,271.75,330.0,360.75,385.5,415.0,463.625,468.0,459.25,454.375,453.875,420.5,380.5,344.25,288.625,262.5,7112.0
897,43120,Weekday,3.0,182.1,118.3,81.5,60.1,65.3,100.8,214.2,520.3,572.2,458.6,415.4,419.3,422.6,456.6,538.7,658.4,762.2,814.1,668.2,462.6,390.6,313.7,255.3,209.3,9160.4
898,43120,Weekend,3.0,317.75,233.5,192.5,163.5,153.25,131.75,125.75,177.0,263.5,313.5,350.0,419.75,426.75,464.75,513.25,525.75,547.0,551.5,494.25,463.25,430.75,376.75,318.5,264.0,8218.25
899,43126,Weekday,3.0,262.2,171.5,115.4,94.3,94.7,147.6,294.7,645.5,715.5,624.2,552.0,549.0,605.3,627.0,700.2,816.5,930.7,917.2,805.5,714.5,632.3,537.2,457.7,397.3,12408.0
900,43126,Weekend,3.0,526.5,402.625,296.375,237.5,198.75,156.375,159.125,243.75,355.25,412.625,527.125,560.0,605.25,647.75,689.0,725.25,708.375,702.0,716.5,681.125,676.0,576.75,517.125,454.625,11775.75
902,43194,Weekend,3.0,99.5,87.125,74.5,71.375,46.0,46.625,51.875,89.625,134.0,148.875,199.125,219.875,193.5,190.875,205.125,213.0,218.875,207.875,191.125,175.125,179.125,163.75,121.875,118.375,3447.125
901,43194,Weekday,3.0,61.1,56.3,35.0,27.7,38.4,65.6,144.4,254.6,278.0,201.0,179.9,187.4,182.8,182.0,213.7,226.7,231.3,224.4,201.3,199.9,160.1,149.9,128.3,105.9,3735.7
903,43210,Weekday,3.0,125.8,81.2,53.4,43.4,48.8,70.8,167.2,410.4,388.6,327.0,317.8,331.6,326.4,346.8,401.2,444.2,449.6,467.0,426.4,385.8,316.0,260.8,231.4,189.8,6611.4
904,43210,Weekend,3.0,204.75,156.25,119.25,99.5,94.0,70.0,84.25,162.75,194.25,261.0,329.0,342.25,371.5,393.0,402.0,416.0,417.75,388.0,372.0,375.25,340.25,291.75,247.5,226.0,6358.25
905,43211,Weekday,3.0,152.2,97.2,71.2,57.2,78.2,139.8,363.8,536.0,503.8,443.4,471.4,442.0,482.2,560.2,532.0,580.8,589.6,605.6,532.4,497.6,490.8,345.6,313.0,266.2,9152.2
906,43211,Weekend,3.0,286.75,219.75,147.75,112.0,99.5,96.5,142.0,195.25,289.75,432.25,473.25,475.25,501.5,513.5,532.5,563.75,524.25,514.75,507.5,483.25,443.25,390.75,348.75,302.5,8596.25
907,43218,Weekday,3.0,165.1,96.1,73.7,54.3,60.3,116.5,240.6,542.9,578.5,430.3,368.4,354.5,381.9,407.6,438.0,494.6,491.5,505.0,459.5,411.3,356.6,322.8,260.7,218.2,7828.9
908,43218,Weekend,3.0,308.5,250.75,187.0,146.0,117.25,101.5,125.5,199.75,276.25,391.75,431.75,474.5,496.5,558.0,544.25,566.75,531.5,495.0,500.25,516.75,489.25,417.5,372.5,307.25,8806.0
909,43312,Weekday,3.0,44.6,25.0,24.6,35.2,66.2,172.6,396.8,367.0,244.0,232.0,252.0,269.0,299.2,385.4,479.2,609.2,590.2,439.6,302.4,245.8,202.4,153.4,118.4,92.2,6046.4
910,43312,Weekend,3.0,116.25,92.25,74.5,69.75,57.5,59.0,91.25,140.5,193.25,231.0,290.75,296.5,335.0,347.5,348.75,332.5,335.75,317.0,278.25,249.0,213.25,184.5,143.0,115.0,4912.0
911,43314,Weekday,3.0,75.6,47.0,35.4,24.4,30.8,44.6,109.8,290.2,351.2,226.0,149.2,158.4,177.8,174.6,231.2,340.2,363.0,342.8,281.6,221.4,177.2,150.6,110.8,82.4,4196.2
913,43320,Weekend,3.0,204.0,157.625,142.75,120.25,117.25,99.0,105.0,150.0,204.75,263.625,286.25,289.875,320.0,325.25,346.875,356.875,360.75,352.25,329.25,307.375,275.0,256.0,228.875,204.125,5803.0
912,43320,Weekday,3.0,125.2,81.7,61.3,47.2,60.6,118.9,225.4,457.0,440.8,347.1,304.3,284.7,296.6,344.3,383.5,414.8,443.5,441.6,399.6,346.4,291.5,261.5,218.1,177.0,6572.6
914,43322,Weekday,3.0,107.0,76.0,48.7,41.1,51.3,83.9,163.7,315.1,340.4,279.0,203.0,193.4,202.5,208.5,229.6,275.5,273.9,283.4,254.9,213.2,186.7,161.2,128.4,111.5,4431.9
916,43527,Weekend,3.0,12.5,9.5,7.0,6.5,4.0,5.5,8.5,10.0,14.5,20.5,33.5,32.0,30.5,31.0,30.5,33.0,37.0,36.0,34.5,24.5,24.5,18.0,17.0,17.5,498.0
915,43527,Weekday,3.0,7.6,6.0,2.6,3.4,6.2,13.2,24.2,60.0,63.2,44.2,39.6,32.4,29.4,34.2,38.4,40.8,45.2,49.2,40.6,34.4,26.0,25.6,21.2,12.0,699.6
917,43545,Weekday,3.0,70.0,49.0,32.7,27.8,52.2,249.7,486.0,605.8,554.7,501.3,451.5,398.7,369.1,416.3,473.8,475.2,498.0,507.6,429.5,306.0,224.8,193.3,165.6,160.7,7699.3
918,43545,Weekend,3.0,169.5,104.625,72.875,62.375,57.625,57.25,89.875,136.5,251.75,297.25,337.25,389.875,384.25,405.5,446.25,445.125,467.625,418.5,390.125,366.625,282.875,249.0,215.0,140.5,6238.125
919,43547,Weekday,3.0,82.8,57.9,39.7,33.5,40.3,63.5,115.0,289.4,270.4,230.3,166.1,159.6,158.0,167.9,197.6,246.6,245.7,234.1,200.1,175.2,146.6,132.3,111.0,88.2,3651.8
920,43660,Weekday,3.0,68.0909090909091,47.0,30.181818181818183,24.363636363636363,29.0,54.81818181818182,176.8181818181818,486.72727272727275,391.90909090909093,236.63636363636363,187.36363636363637,201.0909090909091,200.63636363636363,230.54545454545453,283.0,340.45454545454544,329.90909090909093,312.72727272727275,300.09090909090907,230.9090909090909,207.0909090909091,167.54545454545453,148.45454545454547,112.0,4797.363636363636
921,43660,Weekend,3.0,117.16666666666667,78.16666666666667,60.0,52.166666666666664,42.166666666666664,49.833333333333336,72.16666666666667,102.33333333333333,149.66666666666666,204.0,246.83333333333334,259.8333333333333,265.8333333333333,268.3333333333333,268.1666666666667,266.6666666666667,265.3333333333333,265.5,257.8333333333333,220.66666666666666,194.16666666666666,166.66666666666666,160.83333333333334,135.0,4169.333333333333
922,43934,Weekday,3.0,73.45,52.7,40.0,31.7,42.45,77.95,176.95,275.2,284.1,259.75,225.85,226.25,225.0,240.5,246.1,253.45,249.15,259.6,223.7,201.8,159.45,141.75,123.05,95.25,4185.15
923,43934,Weekend,3.0,131.0,107.75,85.5,82.625,69.875,74.75,71.625,116.75,142.0,179.625,184.5,219.0,209.5,230.5,244.5,261.75,266.0,263.5,244.5,233.875,198.625,171.75,157.5,134.375,4081.375
924,43940,Weekday,3.0,74.0,50.4,38.5,35.1,41.9,85.7,198.5,264.7,277.2,220.1,208.8,201.0,199.8,205.3,235.5,226.0,227.7,228.4,225.6,194.2,164.1,137.2,123.7,102.1,3965.5
925,43940,Weekend,3.0,138.25,115.875,88.75,79.875,76.0,66.25,103.25,111.0,129.875,153.75,162.25,183.625,178.0,182.75,196.75,209.125,199.625,193.375,194.375,206.0,179.25,140.125,143.5,129.0,3560.625
927,44195,Weekend,3.0,141.75,156.0,102.75,91.5,65.0,58.5,58.25,89.25,113.0,137.25,138.0,172.25,183.75,189.75,213.25,216.75,236.5,198.0,238.5,207.25,188.0,149.5,161.25,143.0,3649.0
926,44195,Weekday,3.0,98.2,57.2,41.9,35.4,38.1,56.5,102.5,197.5,249.1,183.0,181.2,196.8,203.8,199.4,247.9,284.6,307.4,330.9,276.1,222.5,170.2,139.5,119.6,111.3,4050.6
928,44476,Weekday,3.0,195.9,145.0,128.5,123.3,169.75,219.95,328.2,445.0,460.05,386.1,334.55,331.05,341.7,346.6,377.7,403.25,416.95,448.15,431.9,405.8,349.05,281.6,249.1,223.55,7542.7
929,44476,Weekend,3.0,423.0,406.75,330.125,304.25,271.625,204.125,230.625,250.0,287.75,374.0,323.875,374.25,433.25,496.625,541.125,565.375,576.625,528.125,512.875,508.875,473.0,480.875,393.375,391.375,9681.875
930,44809,Weekday,3.0,91.7,61.0,64.4,71.4,107.4,232.5,363.1,453.2,479.4,437.1,433.1,514.7,449.4,417.2,415.8,465.2,477.7,468.9,352.0,224.6,145.7,112.7,98.9,110.0,7047.1
931,44809,Weekend,3.0,82.0,56.625,45.125,46.75,44.0,74.75,100.625,124.125,122.625,142.875,143.125,143.125,150.125,167.5,185.75,184.5,191.0,159.375,145.625,127.125,99.375,74.625,63.875,57.625,2732.25
932,44882,Weekday,3.0,46.7,26.7,24.8,20.2,22.2,44.9,92.6,148.1,148.1,149.8,163.9,147.0,151.3,152.1,152.6,172.6,187.2,181.9,180.9,161.3,122.2,82.6,73.6,73.9,2727.2
933,44882,Weekend,3.0,84.375,63.375,54.125,38.5,39.375,38.75,50.0,78.125,84.625,103.375,122.0,142.75,166.625,152.0,164.0,159.625,148.5,177.25,150.75,142.875,118.5,107.875,85.875,73.0,2546.25
934,44932,Weekday,1.5,121.05,75.25,73.0,73.5,114.3,210.9,398.55,500.7,510.35,464.65,450.3,457.05,485.2,479.8,518.75,558.2,602.25,632.5,562.35,430.65,336.05,269.05,229.35,175.05,8728.8
935,44932,Weekend,1.5,231.9,174.0,146.0,119.7,125.5,118.1,146.2,212.6,255.3,302.1,337.7,367.5,434.125,456.875,476.125,485.125,501.5,486.5,452.0,417.125,389.125,348.25,291.875,241.625,7529.125
936,45014,Weekday,3.0,23.6,14.2,13.0,7.0,9.6,17.0,27.2,54.2,63.0,57.6,68.6,75.6,87.2,80.8,74.8,76.2,81.2,90.2,95.0,89.0,77.8,58.0,41.6,33.4,1315.8
937,45014,Weekend,3.0,42.75,35.75,21.5,20.25,21.0,18.25,12.5,23.5,41.25,37.75,59.25,77.0,97.75,106.5,100.0,102.0,102.0,132.75,92.25,80.75,79.5,61.75,70.0,47.25,1483.25
938,45028,Weekday,3.0,70.8,50.8,42.9,42.4,46.8,86.9,190.1,298.0,285.2,254.0,257.8,281.0,246.8,276.4,295.2,296.4,310.3,312.2,270.1,231.8,183.7,158.7,109.7,104.9,4702.9
939,45028,Weekend,3.0,116.5,117.375,102.875,83.75,74.875,65.5,87.125,128.375,140.625,174.5,204.0,230.875,252.125,274.875,253.5,277.5,259.125,254.25,259.375,251.75,197.875,182.25,155.0,143.375,4287.375
