,Segment ID,day,LBoro,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,daily_volume
837,49583,Weekend,4.0,144.25,108.25,76.25,62.25,60.75,60.5,76.0,133.25,186.0,247.25,332.25,355.0,386.25,399.5,380.75,371.5,365.5,325.25,339.75,286.75,252.25,214.25,203.5,151.5,5518.75
836,49583,Weekday,4.0,73.625,42.75,27.5,30.25,42.875,101.0,238.625,433.25,414.75,372.875,325.125,334.375,348.0,372.8333333333333,441.3333333333333,466.0,466.0,442.0,419.1666666666667,359.8333333333333,274.5,276.5,251.33333333333334,135.0,6731.666666666667
839,49635,Weekend,4.0,175.83333333333334,124.75,88.58333333333333,58.25,62.083333333333336,68.33333333333333,117.66666666666667,180.33333333333334,289.3333333333333,367.4166666666667,473.0833333333333,539.75,595.75,624.0,595.3333333333334,605.6666666666666,598.4166666666666,561.8333333333334,518.6666666666666,446.8333333333333,356.5,298.6666666666667,234.58333333333334,188.5,8170.166666666667
838,49635,Weekday,4.0,98.55555555555556,52.55555555555556,34.44444444444444,30.88888888888889,54.611111111111114,133.83333333333334,336.3888888888889,564.1666666666666,512.2222222222222,401.0,409.5,446.44444444444446,458.125,512.4375,573.5625,662.6875,695.1875,712.8125,657.625,542.875,413.375,325.375,243.4375,182.6875,9079.0625
840,50551,Weekday,4.0,156.1,89.9,58.4,64.7,113.2,293.6,638.6,900.2,827.8,658.9,652.8,681.0,709.5,640.0,675.5,802.6,761.5,742.3,672.9,556.7,428.6,344.2,277.7,212.7,11959.4
841,50660,Weekday,3.0,83.0,58.95,33.55,29.45,40.05,80.0,173.1,287.75,307.75,241.6,212.55,224.55,256.55,263.25,283.5,299.65,333.6,316.75,287.3,256.25,198.45,176.1,152.2,114.75,4710.65
842,50660,Weekend,3.0,123.1875,99.4375,78.6875,55.625,58.375,61.5,89.375,124.125,160.1875,194.5625,220.5625,260.875,267.125,290.8125,322.75,342.5625,318.875,304.8125,282.4375,276.625,253.0,213.6875,179.25,146.6875,4725.125
843,50664,Weekday,3.0,75.4,47.4,32.6,23.9,30.9,53.0,139.9,242.2,256.7,165.4,140.9,145.6,173.0,169.5,203.0,225.3,217.8,211.0,192.6,154.1,126.8,128.1,100.2,84.8,3340.1
844,50705,Weekday,3.0,57.766666666666666,39.53333333333333,29.366666666666667,24.633333333333333,28.2,56.166666666666664,131.6,228.66666666666666,233.9,207.7,229.23333333333332,249.93333333333334,265.03333333333336,276.8666666666667,278.0,298.2,294.43333333333334,308.1,305.7,238.23333333333332,171.9,130.6,104.9,70.63333333333334,4259.3
845,50705,Weekend,3.0,90.5,76.75,54.3125,44.25,46.875,52.5,74.6875,100.9375,139.0625,209.8125,261.5625,278.875,299.0,315.4375,325.625,338.25,344.0625,309.8125,302.375,248.25,195.1875,145.5625,123.0625,101.8125,4478.5625
846,51334,Weekday,4.0,81.44444444444444,53.27777777777778,32.94444444444444,24.72222222222222,34.0,57.333333333333336,163.11111111111111,273.0,293.3888888888889,250.5,266.1111111111111,293.8333333333333,302.8333333333333,324.5,371.3888888888889,412.3888888888889,456.94444444444446,477.1111111111111,432.8333333333333,354.3888888888889,270.77777777777777,230.55555555555554,177.11111111111111,129.55555555555554,5764.055555555556
847,51334,Weekend,4.0,147.8,106.6,78.9,65.3,62.6,57.1,78.3,118.0,181.2,212.7,260.0,297.4,322.3,338.3,342.9,335.8,340.8,315.5,295.6,256.0,224.3,184.3,151.2,128.2,4901.1
848,51667,Weekday,4.0,243.125,160.875,101.375,103.375,173.625,407.25,962.125,1163.875,1197.75,995.625,868.5,910.5,935.25,1052.125,1187.5,1338.625,1389.375,1394.0,1259.625,1045.0,836.75,659.625,591.0,445.25,19422.125
849,51667,Weekend,4.0,403.0,297.0,197.0,169.5,220.0,234.5,361.0,475.0,259.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2616.5
850,51933,Weekday,4.0,24.6875,16.3125,9.4375,9.875,11.4375,17.25,40.375,93.1875,104.625,77.5,75.5,82.25,97.4375,99.375,116.1875,124.375,133.5625,140.375,138.25,110.625,91.8125,72.375,57.1875,38.5,1782.5
851,51933,Weekend,4.0,52.625,35.5,22.5,21.25,21.25,18.5,19.0,36.875,49.0,70.875,99.25,111.625,143.375,133.875,143.125,131.375,133.25,137.5,136.375,109.0,101.375,74.875,60.625,50.75,1913.75
852,51945,Weekday,4.0,30.555555555555557,21.22222222222222,15.055555555555555,10.88888888888889,19.833333333333332,30.38888888888889,100.94444444444444,205.72222222222223,166.33333333333334,120.55555555555556,118.33333333333333,130.38888888888889,132.88888888888889,148.27777777777777,169.16666666666666,183.94444444444446,203.11111111111111,216.44444444444446,193.55555555555554,157.72222222222223,118.5,91.27777777777777,74.22222222222223,51.44444444444444,2710.777777777778
853,51945,Weekend,4.0,57.7,41.7,28.5,24.7,31.0,30.8,41.6,72.8,84.7,101.8,116.3,132.6,147.2,147.7,154.8,154.5,153.2,149.0,130.1,109.9,94.4,72.8,59.6,47.7,2185.1
854,51982,Weekday,4.0,52.5,34.361111111111114,25.805555555555557,20.444444444444443,28.11111111111111,53.97222222222222,115.61111111111111,208.19444444444446,248.08333333333334,199.47222222222223,207.05555555555554,227.80555555555554,238.22222222222223,234.55555555555554,263.9166666666667,269.6111111111111,262.80555555555554,281.55555555555554,280.0833333333333,241.5,180.41666666666666,133.27777777777777,103.69444444444444,80.66666666666667,3991.722222222222
855,51982,Weekend,4.0,84.45833333333333,63.583333333333336,51.916666666666664,40.375,39.958333333333336,46.375,56.583333333333336,92.16666666666667,141.75,201.41666666666666,255.0,276.5416666666667,300.7916666666667,296.6666666666667,276.0,262.8333333333333,256.0,257.9583333333333,233.25,208.375,166.20833333333334,135.25,103.95833333333333,90.04166666666667,3937.4583333333335
857,51994,Weekend,4.0,270.4,207.5,156.2,124.4,122.0,103.8,145.7,187.8,276.2,308.6,395.5,441.5,475.7,480.5,501.5,489.4,479.8,477.8,435.3,404.4,355.1,296.9,255.6,207.4,7599.0
856,51994,Weekday,4.0,156.5,110.16666666666667,74.05555555555556,60.0,85.38888888888889,143.33333333333334,358.72222222222223,385.6111111111111,476.72222222222223,412.1666666666667,409.8888888888889,462.1111111111111,482.55555555555554,510.27777777777777,532.7222222222222,582.1111111111111,628.9444444444445,688.1666666666666,644.5,539.0555555555555,430.55555555555554,359.3333333333333,310.8888888888889,242.77777777777777,9086.555555555555
858,51998,Weekday,4.0,159.5,109.05,70.4,58.75,67.05,135.8,324.05,570.55,574.45,431.25,433.3,475.35,497.55,537.25,680.0,671.9,701.05,762.7,711.7,587.65,442.6,361.15,280.5,229.05,9872.6
859,51998,Weekend,4.0,277.4375,209.0,157.1875,108.3125,98.375,92.8125,126.6875,181.0,292.75,388.8125,492.625,554.8125,631.3125,641.125,629.875,644.1875,619.875,607.4375,574.8125,512.75,460.125,381.9375,328.9375,271.0625,9283.25
860,52092,Weekday,4.0,30.2,17.0,12.3,12.7,13.8,40.7,82.0,193.2,172.6,111.1,98.8,111.0,128.2,166.0,231.8,268.5,266.1,275.7,245.4,170.2,113.3,91.7,58.6,61.8,2972.7
861,52092,Weekend,4.0,43.75,32.125,24.75,15.75,19.5,19.375,30.375,53.625,75.375,108.25,119.125,141.125,161.625,151.125,151.25,150.875,153.25,143.0,127.125,113.375,91.125,77.75,56.375,55.75,2115.75
862,52124,Weekday,4.0,54.0,35.9,28.0,19.3,28.9,70.4,229.6,560.9,418.7,266.5,255.6,268.4,274.8,320.2,421.3,461.9,473.0,489.3,414.1,319.6,236.9,174.8,131.1,104.4,6057.6
863,52124,Weekend,4.0,100.5,74.375,54.0,40.375,36.75,44.125,75.0,126.5,172.375,228.875,282.0,334.0,348.875,347.375,364.5,366.75,368.0,350.625,284.0,252.375,216.125,175.0,143.5,118.0,4904.0
865,52186,Weekend,4.0,57.0,42.5,36.0,28.5,36.0,26.0,50.0,83.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0
864,52186,Weekday,4.0,40.875,20.75,15.375,15.875,26.875,39.5,81.0,140.125,150.875,150.5,171.5,167.125,194.75,209.375,210.5,225.75,251.75,264.25,241.625,190.375,150.5,111.625,80.5,61.5,3212.875
866,52297,Weekday,4.0,90.8,49.7,32.15,33.75,63.6,181.05,419.0,594.25,566.05,455.65,444.0,455.9,470.25,515.75,587.9,688.05,694.6,704.0,667.05,542.85,405.35,293.25,222.35,160.05,9337.35
867,52297,Weekend,4.0,160.625,104.0625,61.875,54.125,51.125,72.5625,123.8125,193.6875,292.125,387.875,464.375,535.6875,597.4375,607.4375,599.5,599.375,595.4375,554.0625,549.6875,466.875,382.0,307.8125,244.25,179.0,8184.8125
868,52378,Weekday,4.0,57.166666666666664,32.166666666666664,24.27777777777778,22.555555555555557,39.5,101.77777777777777,238.88888888888889,459.72222222222223,412.1666666666667,354.3333333333333,369.27777777777777,390.05555555555554,423.0625,441.4375,480.25,527.25,547.6875,549.75,511.875,414.8125,306.3125,238.8125,161.4375,111.25,7265.0625
869,52378,Weekend,4.0,115.0,79.41666666666667,58.333333333333336,40.833333333333336,39.333333333333336,44.333333333333336,69.16666666666667,128.66666666666666,219.75,298.4166666666667,394.9166666666667,467.4166666666667,535.9166666666666,551.75,531.0833333333334,528.1666666666666,540.5,465.25,446.9166666666667,350.4166666666667,265.5833333333333,241.41666666666666,169.16666666666666,125.08333333333333,6706.833333333333
870,52592,Weekday,4.0,357.5,203.625,155.625,154.25,245.0,589.625,1320.5,1719.0,1811.375,1396.375,1230.0,1297.75,1324.5,1454.1666666666667,1666.8333333333333,1855.5,1889.0,1889.1666666666667,1775.3333333333333,1479.1666666666667,1231.0,1008.5,810.3333333333334,643.8333333333334,27513.0
871,52592,Weekend,4.0,652.0,425.25,336.0,277.0,308.25,309.0,452.0,588.5,741.0,892.0,1064.75,1229.5,1357.75,1489.75,1578.5,1664.75,1642.25,1549.25,1491.75,1295.75,1075.25,870.0,779.5,633.5,22703.25
873,52610,Weekend,4.0,135.0,94.1875,59.4375,46.8125,44.5625,53.375,91.0,173.375,300.625,406.4375,458.0,512.6875,539.375,557.6875,552.875,565.3125,548.125,529.25,515.375,448.875,376.0,275.6875,209.5,151.875,7645.4375
872,52610,Weekday,4.0,77.15,43.85,29.0,27.85,52.45,135.5,352.9,650.4,605.2,501.75,480.1,523.0,545.65,549.3,589.0,606.55,633.75,651.65,644.2,555.15,424.6,291.4,203.7,136.3,9310.4
875,52914,Weekend,4.0,316.5,231.0,177.0,144.5,170.5,168.5,267.5,391.5,521.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.5
874,52914,Weekday,4.0,201.125,119.125,85.875,79.75,108.875,214.125,445.625,692.5,736.625,684.375,692.875,744.25,809.5,828.625,860.125,915.25,1035.75,1062.875,1002.5,841.5,658.125,553.0,433.5,337.0,14142.875
876,52940,Weekday,4.0,66.47222222222223,49.638888888888886,34.47222222222222,34.166666666666664,41.166666666666664,56.166666666666664,119.61111111111111,232.27777777777777,264.44444444444446,224.33333333333334,227.5,250.11111111111111,273.3611111111111,277.8333333333333,305.3888888888889,311.0833333333333,317.19444444444446,318.52777777777777,303.1111111111111,269.30555555555554,220.0,167.22222222222223,139.88888888888889,104.88888888888889,4608.166666666667
877,52940,Weekend,4.0,130.625,105.33333333333333,83.0,73.875,79.375,61.375,68.58333333333333,95.875,138.5,183.58333333333334,218.33333333333334,244.125,280.1666666666667,291.1666666666667,308.5833333333333,305.4166666666667,301.9166666666667,295.625,265.125,242.33333333333334,207.41666666666666,179.91666666666666,155.08333333333334,124.20833333333333,4439.541666666667
878,53396,Weekday,4.0,115.0,67.375,49.0,41.5,44.375,73.875,192.625,342.125,455.75,415.0,380.5,373.125,381.125,394.375,404.25,454.25,485.25,470.875,454.5,389.375,334.75,255.375,219.625,167.125,6961.125
879,53396,Weekend,4.0,179.5,131.5,90.5,73.5,73.5,68.75,90.0,124.75,181.25,245.5,152.5,173.25,403.0,392.5,400.5,424.5,404.0,408.5,388.5,407.5,370.5,333.5,295.5,272.0,6458.0
880,54575,Weekday,4.0,849.0,510.125,360.75,369.25,584.5,881.125,1307.125,1772.0,1986.875,1704.875,1580.25,1688.0,1812.875,2001.75,2356.5,2905.75,3090.5,3133.625,2896.75,2416.375,2027.5,1757.25,1529.0,1256.0,40777.75
881,54575,Weekend,4.0,1547.5,1085.0,838.5,717.5,890.25,972.75,1081.5,1181.0,1362.25,1525.5,1713.25,1973.5,2221.5,2406.5,2666.5,2743.25,2716.75,2597.5,2450.0,2268.25,2019.0,1828.75,1648.0,1446.75,41901.25
882,55642,Weekday,4.0,157.7,106.4,80.6,79.5,114.1,211.4,432.5,567.8,540.8,435.8,410.7,422.6,467.5,475.0,520.9,549.7,561.9,554.1,577.1,527.4,446.1,405.4,347.4,220.8,9213.2
883,55642,Weekend,4.0,297.375,202.875,150.75,133.75,131.5,136.0,198.375,314.25,401.875,452.625,453.375,502.125,486.5,496.625,536.75,492.0,516.875,503.625,524.25,514.25,426.375,413.875,401.625,341.75,9029.375
885,55804,Weekend,4.0,57.625,52.875,37.125,30.875,31.75,30.75,42.375,50.625,61.75,90.5,95.625,101.5,112.0,120.25,127.375,118.75,125.75,124.375,114.5,100.0,91.0,71.125,78.0,76.5,1943.0
884,55804,Weekday,4.0,40.214285714285715,19.214285714285715,14.928571428571429,16.785714285714285,21.571428571428573,41.57142857142857,78.78571428571429,150.71428571428572,155.21428571428572,95.14285714285714,84.0,82.42857142857143,85.92857142857143,92.71428571428571,124.92857142857143,141.28571428571428,117.14285714285714,139.5,127.07142857142857,123.07142857142857,101.42857142857143,85.85714285714286,72.14285714285714,59.57142857142857,2071.214285714286
886,55805,Weekday,4.0,14.0,8.142857142857142,6.571428571428571,8.857142857142858,13.142857142857142,31.571428571428573,39.285714285714285,72.42857142857143,88.57142857142857,58.285714285714285,43.142857142857146,45.857142857142854,46.57142857142857,54.42857142857143,68.71428571428571,68.71428571428571,60.714285714285715,65.0,65.28571428571429,58.857142857142854,43.857142857142854,49.0,39.42857142857143,27.714285714285715,1078.142857142857
887,55805,Weekend,4.0,28.25,14.25,16.5,13.25,16.75,20.75,27.75,32.25,49.0,54.75,64.0,58.5,64.75,60.25,81.25,70.0,68.75,62.0,66.25,47.25,50.5,48.75,35.25,40.5,1091.5
888,56117,Weekday,4.0,79.5,49.25,22.75,16.75,31.5,48.5,143.75,300.5,517.25,496.5,428.0,411.5,431.25,410.25,512.5,640.25,818.5,807.75,753.0,552.5,346.75,284.5,188.25,110.5,8401.75
889,56117,Weekend,4.0,146.0,101.75,72.5,62.5,62.75,44.25,59.5,88.25,145.5,196.5,259.0,280.0,347.75,367.0,392.25,425.0,407.5,408.25,405.25,331.75,267.0,207.25,171.5,156.5,5405.5
890,56138,Weekday,4.0,64.22222222222223,44.888888888888886,34.05555555555556,27.055555555555557,31.444444444444443,46.888888888888886,94.77777777777777,187.88888888888889,238.16666666666666,225.27777777777777,203.0,214.66666666666666,216.05555555555554,236.44444444444446,244.83333333333334,257.05555555555554,265.8888888888889,273.3888888888889,274.22222222222223,254.5,206.55555555555554,163.66666666666666,131.83333333333334,100.77777777777777,4037.5555555555557
891,56138,Weekend,4.0,131.1,97.2,74.3,60.3,57.0,50.0,62.4,90.0,115.9,115.8,139.1,169.1,179.8,192.1,217.3,215.9,226.3,206.6,196.6,192.1,170.9,133.7,117.7,108.0,3319.2
893,56768,Weekend,4.0,351.75,234.5,164.0,150.25,159.75,141.0,210.0,309.0,419.75,375.75,294.5,341.0,703.5,732.0,711.0,739.5,697.5,668.0,674.5,739.0,715.5,611.5,519.5,480.5,11865.0
892,56768,Weekday,4.0,267.125,149.25,89.625,70.625,93.5,162.5,376.875,670.625,928.375,834.25,756.0,745.0,788.625,799.625,861.75,926.25,1000.125,1015.125,945.625,851.625,685.875,601.25,517.625,414.125,14551.375
894,56804,Weekday,4.0,869.3809523809524,481.23809523809524,339.76190476190476,375.23809523809524,667.2857142857143,1264.8095238095239,1684.6666666666667,1630.8095238095239,1635.8095238095239,1775.5714285714287,1670.2380952380952,1671.095238095238,1673.5714285714287,1741.904761904762,1994.8095238095239,1939.2857142857142,1897.4761904761904,1924.857142857143,1975.952380952381,1994.5714285714287,1840.0,1629.7619047619048,1493.3809523809523,1183.095238095238,35354.57142857143
895,56804,Weekend,4.0,841.75,563.375,405.6875,383.75,478.125,591.5625,820.375,977.1875,1051.375,1116.4375,1192.6875,1252.0625,1349.125,1441.6875,1579.1875,1659.0,1658.75,1553.4375,1365.0,1265.125,1304.0625,1135.875,1059.6875,1090.5,26135.8125
896,56878,Weekday,4.0,69.44117647058823,46.705882352941174,29.235294117647058,27.91176470588235,42.94117647058823,94.44117647058823,157.26470588235293,211.97058823529412,239.26470588235293,230.11764705882354,196.44117647058823,173.0,176.52941176470588,187.7941176470588,192.91176470588235,194.55882352941177,179.38235294117646,188.26470588235293,189.91176470588235,185.7058823529412,161.14705882352942,142.14705882352942,115.32352941176471,104.91176470588235,3537.323529411765
897,56878,Weekend,4.0,138.66666666666666,117.29166666666667,77.91666666666667,60.541666666666664,61.125,62.708333333333336,84.125,107.41666666666667,123.54166666666667,136.25,149.5,158.0,170.16666666666666,176.08333333333334,181.29166666666666,174.79166666666666,178.45833333333334,177.79166666666666,175.58333333333334,153.54166666666666,142.58333333333334,133.20833333333334,122.16666666666667,116.45833333333333,3179.2083333333335
898,56882,Weekday,4.0,115.3,90.7,69.0,65.4,80.85,137.55,316.5,475.95,490.75,438.35,391.95,412.5,416.0,411.05,418.85,408.2,386.45,384.75,349.2,316.0,265.5,223.7,192.15,147.35,7004.0
899,56882,Weekend,4.0,218.5,192.75,174.5,172.875,160.0,123.25,148.75,207.25,261.875,293.375,333.0,349.75,359.5,376.0,387.0,401.375,389.375,393.625,357.75,332.25,314.5,280.5,245.0,208.375,6681.125
900,56884,Weekday,4.0,127.3,95.1,76.3,68.2,73.6,141.9,297.5,401.2,398.3,385.4,365.3,345.8,358.0,352.1,361.4,378.0,360.4,386.7,348.1,311.6,281.3,244.8,210.8,158.6,6527.7
901,56884,Weekend,4.0,199.625,156.625,142.25,133.25,136.625,103.0,126.875,184.625,220.5,250.25,288.5,309.625,321.25,341.875,351.375,366.0,331.375,338.25,323.125,317.0,293.375,271.75,234.25,201.0,5942.375
902,56910,Weekday,4.0,184.6,158.7,204.5,248.1,264.1,401.9,813.4,957.7,879.0,873.7,808.6,816.6,809.2,840.3,854.0,842.2,901.8,886.0,797.5,656.7,485.1,386.2,326.6,251.9,14648.4
903,56910,Weekend,4.0,290.25,230.5,228.75,246.375,285.875,301.25,364.25,473.0,559.625,627.375,684.25,709.875,754.25,727.5,718.25,706.875,672.375,632.625,593.375,524.875,461.875,401.125,405.25,472.375,12072.125
904,56912,Weekday,4.0,180.35,129.4,99.5,91.85,137.7,246.65,613.55,1026.6,1063.3,914.5,832.65,835.75,871.35,861.65,927.5,846.7,814.95,818.1,706.5,621.6,496.15,407.85,329.75,250.8,14124.7
905,56912,Weekend,4.0,283.25,227.875,183.75,154.5,168.25,180.375,274.625,371.0,451.75,525.375,613.25,664.125,707.0,735.0,741.0,749.125,731.75,730.125,664.375,615.625,529.625,443.125,367.5,316.875,11429.25
906,56954,Weekday,4.0,53.95454545454545,36.36363636363637,22.727272727272727,17.954545454545453,21.59090909090909,44.45454545454545,96.0,220.27272727272728,276.3636363636364,242.27272727272728,177.45454545454547,180.36363636363637,177.5,192.5909090909091,230.5,258.0,271.5,288.8181818181818,221.13636363636363,179.27272727272728,147.04545454545453,118.9090909090909,104.0,86.31818181818181,3665.3636363636365
907,56954,Weekend,4.0,80.64285714285714,56.42857142857143,43.214285714285715,32.642857142857146,38.42857142857143,42.92857142857143,52.07142857142857,67.0,95.35714285714286,113.07142857142857,101.5,111.78571428571429,150.8181818181818,170.45454545454547,171.1818181818182,196.0,189.8181818181818,189.45454545454547,156.45454545454547,168.1818181818182,138.0909090909091,121.27272727272727,102.54545454545455,93.27272727272727,2767.4545454545455
909,56994,Weekend,4.0,305.25,238.5,202.875,163.875,178.75,175.5,214.125,303.5,428.0,515.625,561.0,594.625,639.375,672.125,681.0,646.75,638.5,607.875,592.125,475.25,408.75,330.375,322.75,273.75,10170.25
908,56994,Weekday,4.0,164.42857142857142,116.5,92.85714285714286,107.92857142857143,163.35714285714286,274.7142857142857,449.07142857142856,765.0714285714286,785.8571428571429,677.2857142857143,613.5714285714286,594.6428571428571,626.2857142857143,674.9285714285714,714.7857142857143,752.1428571428571,747.9285714285714,760.9285714285714,713.1428571428571,597.5714285714286,545.1428571428571,410.5,335.64285714285717,266.2857142857143,11950.57142857143
910,57005,Weekday,4.0,28.3,17.1,10.0,9.3,18.7,54.4,164.8,318.3,284.3,203.7,164.5,176.1,181.0,196.3,245.3,269.2,322.6,322.0,255.1,176.1,121.0,81.8,66.1,51.2,3737.2
911,57005,Weekend,4.0,57.875,38.0,31.75,26.0,27.625,32.5,50.0,80.0,107.375,129.25,147.875,140.125,180.875,181.75,178.875,187.625,209.5,188.125,170.875,138.375,105.875,85.625,80.375,64.5,2640.75
912,57009,Weekday,4.0,19.9,10.9,7.2,8.4,13.0,32.8,97.4,245.9,255.8,172.5,147.3,136.5,148.5,166.2,188.5,184.5,193.0,212.6,152.2,110.1,78.0,53.4,39.5,27.3,2701.4
913,57133,Weekday,4.0,102.33333333333333,68.5,45.22222222222222,40.27777777777778,46.05555555555556,85.83333333333333,186.38888888888889,377.0,425.44444444444446,373.55555555555554,325.1111111111111,351.0,389.8333333333333,402.27777777777777,442.5,475.44444444444446,503.6666666666667,521.4444444444445,442.94444444444446,382.8888888888889,309.27777777777777,234.5,188.61111111111111,151.55555555555554,6871.666666666667
914,57133,Weekend,4.0,150.75,120.08333333333333,94.75,74.25,86.75,87.66666666666667,95.25,144.91666666666666,200.91666666666666,251.83333333333334,260.3333333333333,273.3333333333333,371.6,377.5,384.9,411.1,418.1,407.2,362.8,331.1,298.6,243.9,213.9,176.5,5974.2
915,57167,Weekday,4.0,42.56666666666667,29.4,20.333333333333332,15.533333333333333,22.6,35.166666666666664,86.33333333333333,162.26666666666668,160.43333333333334,144.2,144.46666666666667,128.73333333333332,120.33333333333333,130.03333333333333,154.63333333333333,157.93333333333334,166.36666666666667,180.33333333333334,159.06666666666666,134.6,124.3,97.03333333333333,72.36666666666666,57.36666666666667,2546.4
916,57167,Weekend,4.0,59.0,46.55,37.4,31.9,30.95,29.9,40.45,58.3,75.6,87.4,106.25,109.5,131.45,131.2,139.45,136.1,151.05,144.6,137.05,118.4,101.7,92.1,77.15,67.6,2141.05
917,57188,Weekday,4.0,34.57142857142857,20.428571428571427,9.142857142857142,12.857142857142858,9.285714285714286,14.571428571428571,21.857142857142858,67.0,195.57142857142858,257.0,176.85714285714286,149.57142857142858,136.85714285714286,152.57142857142858,179.14285714285714,220.28571428571428,243.57142857142858,287.42857142857144,315.57142857142856,238.0,160.42857142857142,92.14285714285714,75.0,47.142857142857146,3116.8571428571427
918,57188,Weekend,4.0,70.0,55.25,41.0,28.75,35.0,35.75,43.5,87.5,123.0,133.75,161.0,178.25,167.5,187.75,195.75,206.25,211.0,194.5,174.25,127.5,101.75,82.75,65.25,71.5,2778.5
919,57189,Weekday,4.0,25.142857142857142,18.714285714285715,12.0,9.0,20.428571428571427,50.142857142857146,150.57142857142858,372.57142857142856,332.0,224.0,194.57142857142858,180.42857142857142,174.28571428571428,191.42857142857142,246.28571428571428,247.85714285714286,293.42857142857144,308.57142857142856,241.28571428571428,165.14285714285714,134.57142857142858,95.71428571428571,69.57142857142857,45.57142857142857,3803.285714285714
920,57189,Weekend,4.0,46.5,35.5,33.0,19.75,27.0,25.5,48.5,82.0,111.25,134.25,145.75,143.5,168.75,165.75,180.0,195.75,185.25,172.0,155.25,125.75,99.25,70.25,69.75,58.5,2498.75
921,57192,Weekday,4.0,169.625,112.0,98.75,104.875,158.0,234.25,392.375,645.4375,717.5,647.6875,576.125,581.25,608.0,631.625,634.25,676.5,674.75,719.5625,678.625,552.4375,459.0625,357.9375,273.0625,215.9375,10919.625
922,57192,Weekend,4.0,267.6,195.6,149.9,131.5,144.9,151.7,200.4,286.0,403.9,512.3,553.5,591.4,614.2,660.5,678.1,654.4,636.6,613.0,567.6,536.5,446.3,365.8,305.9,277.3,9944.9
923,57194,Weekday,4.0,199.4,132.2,105.2,109.35,161.6,297.7,512.0,829.55,893.2,808.0,704.45,677.4,683.95,729.45,749.2,792.25,826.6,868.2,829.8,720.2,592.25,466.6,369.8,286.2,13344.55
924,57194,Weekend,4.0,327.875,264.625,202.875,188.5625,191.0,179.8125,241.3125,354.25,468.5,536.1875,575.375,615.4375,635.3125,637.5,660.5,656.375,639.0,609.0,595.3125,574.3125,497.0625,419.9375,357.75,311.5,10739.375
926,57322,Weekend,4.0,65.25,34.75,30.75,22.75,21.25,25.75,29.75,65.0,93.25,114.75,123.5,77.5,187.0,194.0,186.5,205.0,184.0,168.0,158.5,169.5,133.5,110.0,89.5,93.0,2742.0
925,57322,Weekday,4.0,72.25,40.5,33.25,21.25,27.875,49.375,120.375,253.25,388.625,368.875,343.375,316.875,332.5,343.125,387.125,426.875,435.25,466.375,385.5,328.625,217.0,153.875,129.5,120.0,5761.625
927,58320,Weekday,4.0,169.1875,91.75,62.9375,68.0625,136.375,121.9375,147.6875,168.875,155.0,155.1875,140.125,150.875,167.5,188.8125,195.3125,233.0625,325.0625,250.0,221.1875,219.875,277.3125,335.3125,282.4375,215.8125,4479.6875
928,58320,Weekend,4.0,224.0,118.0,47.125,60.0,173.375,186.125,162.5,165.875,152.625,144.625,136.0,145.375,188.375,218.75,234.0,292.0,389.875,314.25,301.375,277.75,263.375,285.375,220.75,252.625,4954.125
929,58598,Weekday,4.0,53.6,29.9,23.5,22.9,40.5,109.2,324.4,414.2,376.7,248.0,233.6,228.8,234.1,238.5,301.9,468.1,520.7,537.4,463.7,344.9,221.5,133.8,113.4,93.4,5776.7
930,58598,Weekend,4.0,74.625,50.5,27.875,28.875,43.875,70.125,90.125,105.75,129.375,128.0,139.25,159.625,159.375,178.125,187.5,213.0,182.875,182.5,164.875,145.625,123.625,102.375,101.25,75.875,2865.0
931,58671,Weekday,4.0,154.0,93.8,67.9,66.1,105.6,273.5,780.4,881.9,825.5,568.2,466.9,465.4,466.8,532.9,650.3,705.2,744.6,794.6,738.4,576.7,407.5,343.8,275.9,216.9,11202.8
932,58671,Weekend,4.0,231.125,171.875,118.25,107.5,122.5,116.625,183.875,277.75,376.125,431.75,497.0,525.375,546.875,611.5,618.25,632.625,660.5,613.0,637.625,503.0,441.75,381.5,302.125,255.75,9364.25
933,58732,Weekday,4.0,148.6,78.1,55.2,56.4,73.8,139.9,283.8,459.6,456.7,379.4,333.0,348.3,362.5,390.6,361.6,369.8,382.3,390.8,376.6,335.3,279.1,249.2,209.8,164.2,6684.6
